id,displayName,primaryType,formattedAddress,location[latitude],location[longitude],nationalPhoneNumber,currentOpeningHours,websiteURL,
ChIJm3JhJvOhM4gRiHcxqb9P5Rk,Stone Ridge Maltese,,"49 Silverbrook Ln, Mercer, PA 16137, USA",41.1941681,-80.1637247,(814) 701-6700,,https://www.stoneridgemaltese.com/,None
ChIJe_B5oNShM4gR5A-wQIbzv_c,Creekside Cellars Winery,farm,"1378 Mercer Grove City Rd, Mercer, PA 16137, USA",41.199632099999995,-80.174799,(724) 301-2710,,http://www.creeksidecellarswinery.com/,None
ChIJ-S82j8OhM4gRzxnSXtEt5SM,Greg Smith Canine Consulting,,"1593 Mercer Grove City Rd, Mercer, PA 16137, USA",41.192966399999996,-80.159172,(412) 977-7307,Monday: 10:30 AM - 7:30 PM|Tuesday: 10:30 AM - 5:30 PM|Wednesday: 10:30 AM - 5:30 PM|Thursday: 10:30 AM - 5:30 PM|Friday: 10:30 AM - 5:30 PM|Saturday: 11:30 AM - 3:30 PM|Sunday: 11:30 AM - 5:30 PM|,https://www.gregsmithcanineconsulting.net/,None
ChIJXUOUXlihM4gRbHKi_m2npEI,Lengel Brothers Farm and Market,market,"1346 Mercer Grove City Rd, Mercer, PA 16137, USA",41.2011468,-80.1781757,(724) 967-1789,Monday: 10:00 AM - 7:00 PM|Tuesday: 10:00 AM - 7:00 PM|Wednesday: 10:00 AM - 7:00 PM|Thursday: 10:00 AM - 7:00 PM|Friday: 10:00 AM - 7:00 PM|Saturday: 10:00 AM - 7:00 PM|Sunday: 10:00 AM - 7:00 PM|,http://lengelbrothers.farm/,None
ChIJmy_kHonzNIgRYn1yhu6cMDc,Mwanakuche Farm,farm,"218 Uber Rd, Mercer, PA 16137, USA",41.187560999999995,-80.16084200000002,(412) 391-5122,Monday: 10:00 AM - 7:30 PM|Tuesday: 10:00 AM - 7:30 PM|Wednesday: 10:00 AM - 7:30 PM|Thursday: 10:00 AM - 7:30 PM|Friday: 10:00 AM - 7:30 PM|Saturday: 4:30 - 7:00 PM|Sunday: 10:00 AM - 7:30 PM|,https://pittsburghfoundation.org/node/74678,None
ChIJW5N_XMWhM4gRad60C78JSMA,Rudy's Tavern & Grille,american restaurant,"1641 Mercer Grove City Rd, Mercer, PA 16137, USA",41.1908333,-80.1544444,(724) 748-3065,Monday: 12:00 PM - 12:00 AM|Tuesday: 12:00 PM - 12:00 AM|Wednesday: 12:00 PM - 12:00 AM|Thursday: 12:00 PM - 12:00 AM|Friday: 12:00 PM - 2:00 AM|Saturday: 12:00 PM - 2:00 AM|Sunday: Closed|,https://www.facebook.com/Rudys-Tavern-Grille-114990116599731/,None
ChIJXQsgTEehM4gRPMIdj1feo9A,Rylands Small Engine Repair,,"563 Clintonville Rd, Mercer, PA 16137, USA",41.215181799999996,-80.1624602,,,,None
ChIJAcan0_KhM4gRgHkAJKAwe-8,CORE24 Inc. | Design,,"1752 Mercer Grove City Rd, Mercer, PA 16137, USA",41.186171699999996,-80.1461835,(724) 747-3232,Monday: 8:00 AM - 5:00 PM|Tuesday: 8:00 AM - 5:00 PM|Wednesday: 8:00 AM - 5:00 PM|Thursday: 8:00 AM - 5:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,http://www.core24design.com/,None
ChIJIY0xu_uiM4gRIylliLSwlM0,"Ben Bissett Chevrolet, INC.",car dealer,"595 Perry Hwy, Mercer, PA 16137, USA",41.2155797,-80.2386662,(724) 300-1024,Monday: 8:00 AM - 8:00 PM|Tuesday: 8:00 AM - 5:00 PM|Wednesday: 8:00 AM - 5:00 PM|Thursday: 8:00 AM - 8:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: 8:00 AM - 1:00 PM|Sunday: Closed|,https://www.bissettchevy.com/,None
ChIJc_gvKviiM4gRA61Xdn2DdqQ,Rodgers Sand Blasting,,"570 Butler Pike, Mercer, PA 16137, USA",41.2165719,-80.2348099,(724) 662-2169,,,None
ChIJv_WR2j0LM4gR0EOK0VMns6A,Braham Auctions,,"569 S Erie St, Mercer, PA 16137, USA",41.217152399999996,-80.2393197,(724) 992-0061,,http://www.brahamauctions.hibid.com/,None
ChIJ9wQZmPuiM4gRtkVCnV39znU,Dairy Queen Grill & Chill,fast food restaurant,"568 S Erie St, Mercer, PA 16137, USA",41.217287,-80.2400512,(724) 662-5801,Monday: 11:00 AM - 7:00 PM|Tuesday: 11:00 AM - 7:00 PM|Wednesday: 11:00 AM - 7:00 PM|Thursday: 11:00 AM - 7:00 PM|Friday: 11:00 AM - 7:00 PM|Saturday: 11:00 AM - 7:00 PM|Sunday: 11:00 AM - 7:00 PM|,https://www.dairyqueen.com/en-us/locations/pa/mercer/568-s-erie-st/5284/?utm source=organic&utm campaign=yext%2F&y source=1 ODk5Njk3OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,None
ChIJr8zlmfuiM4gRQg0f7a1tr5s,Coldwell Banker Bainbridge Kaufman Mercer,real estate agency,"558 S Erie St, Mercer, PA 16137, USA",41.2180142,-80.2404456,(724) 269-7653,,http://www.westpahomesforsale.com/,None
ChIJq6qaXvqiM4gRDuBTiNeupw4,Dr. Andrew Batchelet,doctor,"556 S Erie St, Mercer, PA 16137, USA",41.21816020000001,-80.2401909,(724) 662-4313,,https://www.laureleye.com/eye-doctor/andrew-batchelet-md/,None
ChIJqZz5mfuiM4gR29uOrbLyczQ,"Douglas E. Steltzer, OD",,"556 S Erie St, Mercer, PA 16137, USA",41.218183599999996,-80.2402269,(724) 662-5532,Monday: 9:00 AM - 5:00 PM|Tuesday: 9:00 AM - 5:00 PM|Wednesday: 9:00 AM - 5:00 PM|Thursday: 9:00 AM - 5:00 PM|Friday: 9:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,,None
ChIJD10WrXOjM4gRawzIDVsS6Dk,Laurel Eye Clinic,,"556 S Erie St, Mercer, PA 16137, USA",41.218196999999996,-80.2402407,(724) 662-5532,Monday: 8:00 AM - 4:00 PM|Tuesday: 8:00 AM - 4:00 PM|Wednesday: 8:00 AM - 4:00 PM|Thursday: 8:00 AM - 4:00 PM|Friday: 8:00 AM - 4:00 PM|Saturday: Closed|Sunday: Closed|,https://www.laureleye.com/locations/eye-clinics/?y source=1 MjI1MzMzNTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,None
ChIJXYQEmvuiM4gRxDP6P3TCz9U,"Gannett Fleming, Inc.",consultant,"554 S Erie St, Mercer, PA 16137, USA",41.218355300000006,-80.24014389999999,(724) 662-2402,Monday: 8:00 AM - 5:00 PM|Tuesday: 8:00 AM - 5:00 PM|Wednesday: 8:00 AM - 5:00 PM|Thursday: 8:00 AM - 5:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,https://www.gannettfleming.com/,None
ChIJv56xuvuiM4gRFRugDLDuZAU,Kargo Storage,storage,"603 S Erie St, Mercer, PA 16137, USA",41.2189349,-80.2385573,(724) 662-5421,Monday: 9:00 AM - 8:00 PM|Tuesday: 9:00 AM - 6:00 PM|Wednesday: 9:00 AM - 6:00 PM|Thursday: 9:00 AM - 8:00 PM|Friday: 9:00 AM - 6:00 PM|Saturday: 9:00 AM - 1:00 PM|Sunday: Closed|,https://www.kargostorage.com/pages/rent?utm source=google&utm medium=organic&utm campaign=gbp-listing&utm content=mercer,None
ChIJp581SfqiM4gRJxM1Gg3M9Bc,Kargo Supply,,"603 S Erie St, Mercer, PA 16137, USA",41.2189001,-80.2395671,(724) 699-2581,,http://www.kargosupply.com/contact/,None
ChIJd2R7mvuiM4gRYlu0_dn5rJA,GABANY'S Engine Rebuilding,car repair,"548 S Erie St, Mercer, PA 16137, USA",41.2192192,-80.24033349999999,(724) 662-4343,Monday: 8:00 AM - 5:00 PM|Tuesday: 8:00 AM - 5:00 PM|Wednesday: 8:00 AM - 5:00 PM|Thursday: 8:00 AM - 5:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,,None
ChIJp_b_2UKiM4gREDmrfBxRXJw,SCI Mercer,,"801 Butler Pike, Mercer, PA 16137, USA",41.207036699999996,-80.2203923,(724) 662-1837,Monday: 8:30 AM - 3:30 PM|Tuesday: Closed|Wednesday: Closed|Thursday: 8:30 AM - 3:30 PM|Friday: 8:30 AM - 3:30 PM|Saturday: 8:30 AM - 3:30 PM|Sunday: 8:30 AM - 3:30 PM|,"http://www.cor.state.pa.us/portal/server.pt/community/contact us, hotlines   right-to-know/20644",None
ChIJsW8T0EKiM4gR0xfahTIwIbU,Jason Takacs,doctor,"801 Butler Pike, Mercer, PA 161375653, USA",41.2070069,-80.22034219999999,(724) 662-1837,,,None
ChIJqfP_2UKiM4gRq5ieRRa_bXg,Lopez Frank J DDS,dentist,"801 Butler Pike, Mercer, PA 16137, USA",41.2070069,-80.22034219999999,(724) 662-1837,,,None
ChIJRZMLhvuiM4gRae9yFW5bTCA,Suhrie Industrial Supplies,,"530 S Erie St, Mercer, PA 16137, USA",41.2198071,-80.2407236,(724) 662-1279,Monday: 9:00 AM - 5:00 PM|Tuesday: 9:00 AM - 5:00 PM|Wednesday: 9:00 AM - 5:00 PM|Thursday: 9:00 AM - 5:00 PM|Friday: 9:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,http://suhriesequipmentrental.com/,None
ChIJv5Bcu_qjM4gR3YwaIaDTqUw,Dollar General,discount store,"541 S Erie St, Mercer, PA 16137, USA",41.221012099999996,-80.23981739999999,(724) 300-3265,Monday: 8:00 AM - 10:00 PM|Tuesday: 8:00 AM - 10:00 PM|Wednesday: 8:00 AM - 10:00 PM|Thursday: 8:00 AM - 10:00 PM|Friday: 8:00 AM - 10:00 PM|Saturday: 8:00 AM - 10:00 PM|Sunday: 8:00 AM - 10:00 PM|,https://www.dollargeneral.com/store-directory/pa/mercer/25353,None
ChIJd9Z7CnuYM4gRtSskMwHhETw,DATS Enterprise,car repair,"1136 Perry Hwy, Mercer, PA 16137, USA",41.1773667,-80.2365823,(724) 748-5419,Monday: 8:00 AM - 5:00 PM|Tuesday: 8:00 AM - 5:00 PM|Wednesday: 8:00 AM - 5:00 PM|Thursday: 8:00 AM - 5:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,,None
ChIJHdayHQKjM4gRXCJnM4GPWLk,Stacey’s Reiki,,"1136 Perry Hwy, Mercer, PA 16137, USA",41.1773893,-80.2366187,(724) 372-0742,Monday: 10:00 AM - 4:00 PM|Tuesday: 10:00 AM - 5:00 PM|Wednesday: 10:00 AM - 4:00 PM|Thursday: 10:00 AM - 4:00 PM|Friday: 1:00 - 4:00 PM|Saturday: Closed|Sunday: Closed|,,None
ChIJ96-kJ4iYM4gRThKXUaNxsks,Russell Standard Corporation,general contractor,"1210 Perry Hwy, Mercer, PA 16137, USA",41.1743887,-80.2320268,(724) 748-3700,,https://russellstandard.com/,None
ChIJH0QThBGZM4gRNzIDAWQ0xGA,Russell Standard - The Lab,,"1226 Perry Hwy, Mercer, PA 16137, USA",41.172596999999996,-80.231556,(855) 992-2272,Monday: 7:30 AM - 5:00 PM|Tuesday: 7:30 AM - 5:00 PM|Wednesday: 7:30 AM - 5:00 PM|Thursday: 7:30 AM - 5:00 PM|Friday: 7:30 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,http://russellstandard.com/,None
ChIJaxLclWGZM4gRRPUBNO8kPbE,Yoder's Tarp Shop,,"515 Cannery Rd, Mercer, PA 16137, USA",41.1728289,-80.237822,(724) 734-7267,Monday: Closed|Tuesday: 8:00 AM - 6:00 PM|Wednesday: 8:00 AM - 6:00 PM|Thursday: 8:00 AM - 6:00 PM|Friday: 8:00 AM - 6:00 PM|Saturday: 8:00 AM - 6:00 PM|Sunday: Closed|,,None
ChIJfV3-bfGkM4gRQZd20HxydCE,"Clearwater Construction, Inc.",general contractor,"1040 Perry Hwy, Mercer, PA 16137, USA",41.1837812,-80.24157079999999,(724) 300-1656,Monday: 7:00 AM - 5:00 PM|Tuesday: 7:00 AM - 5:00 PM|Wednesday: 7:00 AM - 5:00 PM|Thursday: 7:00 AM - 5:00 PM|Friday: 7:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,http://www.clearwaterconstruction.com/,None
ChIJ___DuXmYM4gR1kDioqE27wk,Clearwater Crane,,"1040 Perry Hwy, Mercer, PA 16137, USA",41.1837928,-80.2416503,(724) 372-5817,,,None
ChIJS0TATHeYM4gRlViSpamuzaQ,Ergon Trucking Inc,moving company,"944 New Castle-Mercer Rd, Mercer, PA 16137, USA",41.1820477,-80.24359280000002,(800) 678-8822,,http://www.ergontrucking.com/,None
ChIJuQIgFgCZM4gR0L9FEZY3mP0,Amish Baked Goods and Donuts,bakery,"Yoder Ln, Mercer, PA 16137, USA",41.1694727,-80.2379605,,Monday: Closed|Tuesday: Closed|Wednesday: Closed|Thursday: Closed|Friday: 7:30 AM - 1:00 PM|Saturday: 7:30 AM - 1:00 PM|Sunday: Closed|,,None
ChIJCa6sWG6YM4gRcRPE3apgS2M,Ligo Specialty Cakes,bakery,"812 New Castle-Mercer Rd, Mercer, PA 16137, USA",41.173240299999996,-80.24763159999999,(724) 748-4112,Monday: 10:00 AM - 4:30 PM|Tuesday: Closed|Wednesday: 10:00 AM - 4:30 PM|Thursday: 10:00 AM - 4:30 PM|Friday: 10:00 AM - 4:30 PM|Saturday: 10:00 AM - 2:00 PM|Sunday: Closed|,,None
ChIJheT6jEd1M4gRZC82JsKoOuc,East Coast Chair & Barstool,wholesaler,"966 Perry Hwy, Mercer, PA 16137, USA",41.1892037,-80.2417121,(800) 986-5352,Monday: 9:00 AM - 5:00 PM|Tuesday: 9:00 AM - 5:00 PM|Wednesday: 9:00 AM - 5:00 PM|Thursday: 9:00 AM - 5:00 PM|Friday: 9:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,http://www.tableschairsbarstools.com/,None
ChIJgYNo6pejM4gRlgbhISk2orQ,ECCB Outdoor,furniture store,"966 Perry Hwy, Mercer, PA 16137, USA",41.1890281,-80.242234,(800) 687-5086,Monday: 9:00 AM - 5:00 PM|Tuesday: 9:00 AM - 5:00 PM|Wednesday: 9:00 AM - 5:00 PM|Thursday: 9:00 AM - 5:00 PM|Friday: 9:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,https://www.eccboutdoor.com/,None
ChIJYfoHw4SiM4gRylpDnKHgm80,Burger King,restaurant,"215 Steingrabe Rd, Mercer, PA 16137, USA",41.194551,-80.24204929999999,(724) 748-3381,Monday: 6:00 AM - 11:00 PM|Tuesday: 6:00 AM - 11:00 PM|Wednesday: 6:00 AM - 11:00 PM|Thursday: 6:00 AM - 11:00 PM|Friday: 6:00 AM - 11:00 PM|Saturday: 6:00 AM - 11:00 PM|Sunday: 6:00 AM - 11:00 PM|,https://burgerking.com/store-locator/store/restaurant 6267,None
ChIJzyiYn4WiM4gRki-mwErl1xg,Rodeway Inn,hotel,"835 Perry Hwy, Mercer, PA 16137, USA",41.196255,-80.23908399999999,(724) 748-3030,,https://www.choicehotels.com/pennsylvania/mercer/rodeway-inn-hotels/pa522?mc=llgoxxpx,None
ChIJzyiYn4WiM4gRi0eGoUW46JY,Margarita King Mexican Grill & Cantina,mexican restaurant,"835 Perry Hwy, Mercer, PA 16137, USA",41.1960792,-80.2402038,(724) 748-0150,Monday: 11:00 AM - 10:00 PM|Tuesday: 11:00 AM - 10:00 PM|Wednesday: 11:00 AM - 10:00 PM|Thursday: 11:00 AM - 10:00 PM|Friday: 11:00 AM - 11:00 PM|Saturday: 11:00 AM - 11:00 PM|Sunday: 12:00 - 9:00 PM|,https://www.kingofmargaritas.com/,None
ChIJfz9qywGlM4gReij0MDsyz5I,Palmer Pool Sales,sporting goods store,"1274 N Perry Hwy, Mercer, PA 16137, USA",41.3071517,-80.23326899999999,(724) 475-3050,Monday: 9:00 AM - 5:30 PM|Tuesday: 9:00 AM - 5:30 PM|Wednesday: 9:00 AM - 5:30 PM|Thursday: 9:00 AM - 5:30 PM|Friday: 9:00 AM - 5:00 PM|Saturday: 9:00 AM - 12:00 PM|Sunday: Closed|,http://palmerpoolsales.com/,None
ChIJ-TeogaelM4gRX8_dqsDNYNA,"William T. Vaughn, DC",point of interest,"1424 Perry Hwy, Mercer, PA 16137, USA",41.318047,-80.231857,(724) 475-4065,,,None
ChIJ-TeogaelM4gR7Ns51bPz-O0,Vaughn Specific Chiropractic,,"1424 N Perry Hwy, Mercer, PA 16137, USA",41.3184883,-80.2309566,(724) 475-4065,"Monday: 8:00 AM - 12:00 PM, 2:00 - 6:00 PM|Tuesday: 3:00 - 7:00 PM|Wednesday: 8:00 AM - 12:00 PM, 2:00 - 6:00 PM|Thursday: 3:00 - 7:00 PM|Friday: 8:00 AM - 2:00 PM|Saturday: Closed|Sunday: Closed|",http://www.vaughnchiro.com/,None
ChIJCy3HdwelM4gRoks_BvtnBqc,Laubscher Cheese Co Inc,,"1468 Perry Hwy, Mercer, PA 16137, USA",41.320452499999995,-80.2309853,(724) 475-4015,Monday: 8:00 AM - 3:30 PM|Tuesday: 8:00 AM - 3:30 PM|Wednesday: 8:00 AM - 3:30 PM|Thursday: 8:00 AM - 3:30 PM|Friday: 8:00 AM - 12:00 PM|Saturday: Closed|Sunday: Closed|,http://www.laubschercheesecompany.com/,None
ChIJ9UUabfqYM4gROgr95F1Lb0s,Dollar General,discount store,"1497 Perry Hwy, Mercer, PA 16137, USA",41.3235117,-80.23120589999999,(724) 893-8200,Monday: 8:00 AM - 9:00 PM|Tuesday: 8:00 AM - 9:00 PM|Wednesday: 8:00 AM - 9:00 PM|Thursday: 8:00 AM - 9:00 PM|Friday: 8:00 AM - 9:00 PM|Saturday: 8:00 AM - 9:00 PM|Sunday: 8:00 AM - 9:00 PM|,https://www.dollargeneral.com/store-directory/pa/mercer/18430,None
ChIJT73vfw-lM4gRCiRZTuGhbBs,FedEx OnSite,courier service,"1497 Perry Hwy, Mercer, PA 16137, USA",41.3235162,-80.2314471,(800) 463-3339,Monday: 8:00 AM - 9:00 PM|Tuesday: 8:00 AM - 9:00 PM|Wednesday: 8:00 AM - 9:00 PM|Thursday: 8:00 AM - 9:00 PM|Friday: 8:00 AM - 9:00 PM|Saturday: 8:00 AM - 9:00 PM|Sunday: 8:00 AM - 9:00 PM|,https://local.fedex.com/en-us/pa/mercer/yngcc/?cmp=LOC-1001545-3-2-971-1110000-US-US-EN-GPLFEDEXONSITEL,None
ChIJ5ziCcw2lM4gR6U3YcudGvFo,Bittersweet Farm,farm,"352 Fairview Rd, Mercer, PA 16137, USA",41.3241581,-80.24207129999999,(724) 866-1102,Monday: Closed|Tuesday: 12:00 - 8:00 PM|Wednesday: Closed|Thursday: Closed|Friday: Closed|Saturday: Closed|Sunday: Closed|,,None
ChIJ3TDkpJ-lM4gRCKR471G8pwc,Nabors,,"1554 North Perry Highway, Mercer, PA 16137, USA",41.327059999999996,-80.22961509999999,(724) 475-4881,,http://www.nabors.com/,None
ChIJHR-ZNwmiM4gRkeNF5gTpYJc,Mercer Family Chiropractor,,"410 Woodland Rd, Mercer, PA 16137, USA",41.192330399999996,-80.20177699999999,(724) 748-3217,Monday: 9:00 AM - 7:00 PM|Tuesday: Closed|Wednesday: 9:00 AM - 7:00 PM|Thursday: Closed|Friday: 9:00 AM - 7:00 PM|Saturday: Closed|Sunday: Closed|,,None
ChIJ6fjg4miiM4gRQTfu2EHnkrc,Mercer County Jail,,"55 Thompson Rd, Mercer, PA 16137, USA",41.201707,-80.2183357,(724) 662-2700,Monday: Closed|Tuesday: Closed|Wednesday: Open 24 hours|Thursday: Closed|Friday: Closed|Saturday: Open 24 hours|Sunday: Closed|,https://www.mercercountypa.gov/jail/jailreport/default.htm,None
ChIJjwNQLEmiM4gRj9Xb3PD2G1M,Mercer County Grange Fairgrounds,event venue,"35 Grange Fair Dr, Mercer, PA 16137, USA",41.216796300000006,-80.2155914,(724) 748-4115,,http://www.mercercountygrangefair.net/,None
ChIJf7HjN06iM4gRjlpVBawJgT8,Minner's Garage,car repair,"134 Schaffer Rd, Mercer, PA 16137, USA",41.2181516,-80.21908499999999,(724) 662-5784,Monday: 7:00 AM - 4:30 PM|Tuesday: 7:00 AM - 4:30 PM|Wednesday: 7:00 AM - 4:30 PM|Thursday: 7:00 AM - 4:30 PM|Friday: 7:00 AM - 4:30 PM|Saturday: Closed|Sunday: Closed|,http://minners-garage.keeq.io/,None
ChIJi0XZrjS7M4gRtRh49KUZWl4,"Green Valley Timber, Inc.",,"385 Grove Rd, Mercer, PA 16137, USA",41.2928121,-80.3012822,(724) 674-5124,Monday: 8:30 AM - 5:00 PM|Tuesday: 8:30 AM - 5:00 PM|Wednesday: 8:30 AM - 5:00 PM|Thursday: 8:30 AM - 5:00 PM|Friday: 8:30 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,https://greenvalleytimber.com/,None
ChIJqXKm23e7M4gR8N8BzciNCjU,Big Bend Boat Launch,,"Valley Rd, Mercer, PA 16137, USA",41.2849468,-80.3208075,,,,None
ChIJv1BgwyWjM4gR_m4b9GRkBc4,Quality Life Services - Mercer,,"8221 Lamor Rd, Mercer, PA 16137, USA",41.235295699999995,-80.2647375,(724) 662-5860,,https://www.qualitylifeservices.com/mercer/,None
ChIJ_8eRry2jM4gR6ew_NJbdQc8,US Plant Protection,,"8120 Lamor Rd # A, Mercer, PA 16137, USA",41.2375567,-80.2733429,(724) 662-2600,,,None
ChIJaX6MLfWjM4gRNK9UmOyM7os,A.M. Landscape,,"8272 Lamor Rd, Mercer, PA 16137, USA",41.2325685,-80.25981399999999,(724) 974-3143,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours|,,None
ChIJy_xHNtKeM4gR8ANesa4zhIE,Ryglewicz Farm & Greenhouse,,"251 Old Ash Rd, Mercer, PA 16137, USA",41.133987399999995,-80.1791839,(724) 967-1477,Monday: 9:00 AM - 5:00 PM|Tuesday: 9:00 AM - 5:00 PM|Wednesday: 9:00 AM - 5:00 PM|Thursday: 9:00 AM - 5:00 PM|Friday: 9:00 AM - 5:00 PM|Saturday: 9:00 AM - 5:00 PM|Sunday: Closed|,,None
ChIJ18PfyNCeM4gRj7ELhJVzLX0,Collins Powder Coating,,"314 Old Ash Rd, Mercer, PA 16137, USA",41.1362003,-80.1779006,(724) 748-5600,,,None
ChIJUzCJNWGfM4gRT0lKOitnWRM,Three Gals And A Jeep Cleaning Company,,"323 Old Ash Rd, Mercer, PA 16137, USA",41.1372609,-80.17861309999999,(724) 992-9357,Monday: 7:00 AM - 5:00 PM|Tuesday: 7:00 AM - 5:00 PM|Wednesday: 7:00 AM - 5:00 PM|Thursday: 7:00 AM - 5:00 PM|Friday: 7:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,,None
ChIJo0R-LWafM4gROtIZVcRPYSE,K&M Mobile Welding,,"323 Old Ash Rd, Mercer, PA 16137, USA",41.13728,-80.1785046,(724) 992-9866,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours|,,None
ChIJ____RNieM4gR_iwAuIriHMs,Born2Run Lubricants,car repair,"1000 Champion Dr, Mercer, PA 16137, USA",41.1396371,-80.1744284,(724) 748-9618,,,None
ChIJaRsmTnyfM4gR4nVHKRVWnz0,Grove City Water Tower/Flag,,"4RRF+34V, Mercer, PA 16137, USA",41.140257,-80.1772517,,,,None
ChIJEcHjzhBgMYgRp_wdc5oJLtE,Hovis Auto & Truck Supply Inc - Distribution Center,auto parts store,"1000 Champion Dr, Mercer, PA 16137, USA",41.1397524,-80.1746383,(724) 748-9618,Monday: 8:00 AM - 5:00 PM|Tuesday: 8:00 AM - 5:00 PM|Wednesday: 8:00 AM - 5:00 PM|Thursday: 8:00 AM - 5:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,http://www.hovisauto.com/,None
ChIJ-bvdaTWfM4gRhpITT8y3Gd0,Grove City Water Tower/Hot Air Balloon,,"4RRF+47G, Mercer, PA 16137, USA",41.1403125,-80.1767969,,,,None
ChIJa3sL0AyfM4gRft83G9LFWCk,Homestead Water Tower/USS,,"4RRF+47G, Mercer, PA 16137, USA",41.1403125,-80.1767969,,,,None
ChIJW22QvNeeM4gR3YNQJNTr-so,Buhl Community Water Co,,"372 Old Ash Rd, Mercer, PA 16137, USA",41.1404547,-80.17791040000002,(724) 748-5764,Monday: Closed|Tuesday: 11:00 AM - 4:00 PM|Wednesday: 11:00 AM - 4:00 PM|Thursday: 11:00 AM - 4:00 PM|Friday: 11:00 AM - 4:00 PM|Saturday: Closed|Sunday: Closed|,,None
ChIJpzVEFlufM4gRNTZ0F2HHVJM,Quality Inn & Suites Grove City-Outlet Mall,hotel,"2049 Leesburg Grove City Rd, Mercer, PA 16137, USA",41.1408798,-80.1721177,(878) 778-2241,,https://www.choicehotels.com/pennsylvania/mercer/quality-inn-hotels/pa838?mc=llgoxxpx,None
ChIJW0ppjDWfM4gRGlU3IAXPUTA,Pap and Poppys Cold Treats,ice cream shop,"2060 Leesburg Grove City Rd suite a, Mercer, PA 16137, USA",41.141745,-80.1721621,(724) 651-7801,Monday: 1:00 - 7:00 PM|Tuesday: 1:00 - 7:00 PM|Wednesday: 1:00 - 7:00 PM|Thursday: 1:00 - 9:00 PM|Friday: 1:00 - 9:00 PM|Saturday: 1:00 - 9:00 PM|Sunday: 1:00 - 9:00 PM|,,None
ChIJQ3rahryfM4gRAdhuW_jpNBM,Peaceful Pines Structures,,"2060 Leesburg Grove City Rd, Mercer, PA 16137, USA",41.141745,-80.1721621,(724) 714-5963,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours|,,None
ChIJ4cMrXCefM4gRBH2RzYMYyJI,My Brothers Place,american restaurant,"2058 Leesburg Grove City Rd, Mercer, PA 16137, USA",41.141725,-80.172041,(724) 748-3145,Monday: Closed|Tuesday: Closed|Wednesday: 4:00 - 9:00 PM|Thursday: 4:00 - 9:00 PM|Friday: 12:00 - 9:00 PM|Saturday: 12:00 - 9:00 PM|Sunday: 12:00 - 7:00 PM|,http://www.mybrosplace.com/,None
ChIJDQHn8hyfM4gRrywvd8NpTz0,Super 8 by Wyndham Grove City,hotel,"2001 Leesburg Grove City Rd, Mercer, PA 16137, USA",41.141216899999996,-80.166973,(724) 602-4257,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours|,https://www.wyndhamhotels.com/super-8/mercer-pennsylvania/super-8-grove-city/overview?CID=LC:yytq4fvvehxh7se:10471&iata=00093796,None
ChIJSSg91SGfM4gRQwfj_rYinL0,"Candlewood Suites Grove City - Outlet Center, an IHG Hotel",hotel,"37 Holiday Blvd, Mercer, PA 16137, USA",41.142483399999996,-80.1668273,(724) 748-6900,,https://www.ihg.com/candlewood/hotels/us/en/mercer/pitgc/hoteldetail?cm mmc=GoogleMaps- -CW- -US- -PITGC,None
ChIJVVWJOZumM4gRAeiayQKArF4,Your Cup Of Copy,consultant,"401 Ontario Trail, Mercer, PA 16137, USA",41.2904749,-80.1802048,(412) 680-2723,,https://www.yourcupofcopy.com/contact/,None
